Tract_block,quarter,HOMICIDE,PERSONAL,PROP
'000100':'4008',2014Q3,0,0,1
'000100':'4008',2017Q1,0,0,2
'000100':'4008',2017Q4,0,1,0
'000100':'4008',2018Q1,0,0,2
'000100':'4008',2018Q4,0,0,1
'000100':'4009',2009Q1,0,0,1
'000100':'4009',2009Q3,0,2,0
'000100':'4009',2010Q2,0,0,1
'000100':'4009',2011Q3,0,0,1
'000100':'4009',2011Q4,0,0,1
'000100':'4009',2012Q4,0,0,2
'000100':'4009',2013Q1,0,0,1
'000100':'4009',2013Q4,0,0,1
'000100':'4009',2014Q3,0,0,1
'000100':'4009',2015Q4,0,0,1
'000100':'4009',2016Q1,0,0,1
'000100':'4009',2017Q1,0,0,1
'000100':'4009',2017Q3,0,0,1
'000100':'4009',2017Q4,0,0,4
'000100':'4009',2018Q3,0,0,1
'000100':'4009',2018Q4,0,0,1
'000100':'4010',2009Q3,0,0,1
'000100':'4010',2010Q4,0,1,1
'000100':'4010',2011Q2,0,0,2
'000100':'4010',2012Q2,0,0,1
'000100':'4010',2012Q4,0,0,1
'000100':'4010',2013Q1,0,0,1
'000100':'4010',2013Q2,0,0,2
'000100':'4010',2013Q4,0,0,1
'000100':'4010',2015Q3,0,0,1
'000100':'4010',2015Q4,0,1,1
'000100':'4010',2016Q1,0,0,2
'000100':'4010',2016Q2,0,0,1
'000100':'4010',2016Q3,0,1,0
'000100':'4010',2018Q1,0,0,1
'000100':'4010',2019Q1,0,0,1
'000100':'4011',2011Q1,0,0,1
'000100':'4011',2012Q2,0,0,1
'000100':'4011',2014Q4,0,1,0
'000100':'4011',2015Q2,0,0,1
'000100':'4011',2017Q4,0,0,1
'000100':'4011',2018Q1,0,0,2
'000100':'4011',2018Q3,0,0,2
'000100':'4012',2010Q2,0,0,1
'000100':'4012',2011Q1,0,1,0
'000100':'4012',2011Q2,0,0,1
'000100':'4013',2009Q3,0,0,1
'000100':'4013',2010Q2,0,1,0
'000100':'4013',2011Q1,0,1,1
'000100':'4013',2012Q3,0,1,1
'000100':'4013',2014Q1,0,1,0
'000100':'4013',2014Q3,0,0,1
'000100':'4013',2017Q3,0,0,2
'000100':'4013',2018Q2,0,0,1
'000100':'4013',2018Q3,0,0,1
'000100':'4014',2009Q4,0,0,1
'000100':'4014',2011Q2,0,0,1
'000100':'4014',2013Q2,0,0,1
'000100':'4014',2018Q3,0,0,1
'000100':'4015',2009Q1,0,0,2
'000100':'4015',2009Q3,0,0,2
'000100':'4015',2009Q4,0,0,1
'000100':'4015',2010Q1,0,0,1
'000100':'4015',2010Q2,0,0,1
'000100':'4015',2010Q4,0,0,2
'000100':'4015',2011Q2,0,0,2
'000100':'4015',2011Q4,0,0,1
'000100':'4015',2012Q3,0,0,1
'000100':'4015',2013Q1,0,0,1
'000100':'4015',2013Q2,0,0,1
'000100':'4015',2013Q3,0,0,1
'000100':'4015',2013Q4,0,0,2
'000100':'4015',2014Q1,0,0,1
'000100':'4015',2014Q4,0,0,1
'000100':'4015',2015Q3,0,0,1
'000100':'4015',2016Q1,0,0,3
'000100':'4015',2016Q4,0,0,1
'000100':'4015',2017Q2,0,0,1
'000100':'4015',2018Q2,0,0,1
'000100':'4015',2018Q3,0,1,1
'000100':'4015',2018Q4,0,0,1
'000100':'4015',2019Q1,0,0,1
'000200':'1000',2007Q1,0,1,0
'000200':'1000',2009Q1,0,2,2
'000200':'1000',2009Q2,0,1,1
'000200':'1000',2009Q3,0,0,2
'000200':'1000',2009Q4,0,0,1
'000200':'1000',2010Q1,0,0,1
'000200':'1000',2010Q2,0,0,2
'000200':'1000',2010Q3,0,0,1
'000200':'1000',2010Q4,0,0,3
'000200':'1000',2011Q1,0,1,2
'000200':'1000',2011Q2,0,1,2
'000200':'1000',2011Q3,0,0,2
'000200':'1000',2011Q4,0,1,1
'000200':'1000',2012Q1,0,0,2
'000200':'1000',2012Q2,0,0,3
'000200':'1000',2012Q3,0,0,5
'000200':'1000',2012Q4,0,0,3
'000200':'1000',2013Q1,0,0,5
'000200':'1000',2013Q2,0,4,5
'000200':'1000',2013Q3,0,0,5
'000200':'1000',2013Q4,0,0,3
'000200':'1000',2014Q1,0,0,4
'000200':'1000',2014Q3,0,0,1
'000200':'1000',2014Q4,0,1,0
'000200':'1000',2015Q1,0,0,1
'000200':'1000',2015Q2,0,0,1
'000200':'1000',2015Q3,0,0,1
'000200':'1000',2015Q4,0,0,2
'000200':'1000',2016Q1,0,1,0
'000200':'1000',2016Q2,0,1,2
'000200':'1000',2016Q3,0,1,1
'000200':'1000',2016Q4,0,3,1
'000200':'1000',2017Q1,0,0,4
'000200':'1000',2017Q2,0,1,3
'000200':'1000',2017Q3,0,0,3
'000200':'1000',2017Q4,0,0,3
'000200':'1000',2018Q1,0,2,0
'000200':'1000',2018Q2,0,0,2
'000200':'1000',2018Q3,0,0,2
'000200':'1000',2019Q1,0,0,1
'000200':'1001',2009Q4,0,0,1
'000200':'1001',2010Q2,0,0,1
'000200':'1001',2011Q1,0,0,1
'000200':'1001',2012Q1,0,0,2
'000200':'1001',2012Q2,0,0,1
'000200':'1001',2013Q1,0,0,1
'000200':'1001',2013Q2,0,1,1
'000200':'1001',2014Q1,0,0,1
'000200':'1001',2014Q2,0,0,1
'000200':'1001',2015Q3,0,0,1
'000200':'1001',2016Q1,0,0,1
'000200':'1001',2016Q2,0,1,1
'000200':'1001',2017Q2,0,1,0
'000200':'1001',2017Q3,0,0,1
'000200':'1001',2018Q1,0,0,1
'000200':'1001',2018Q2,0,0,1
'000200':'1001',2018Q3,0,0,2
'000200':'1001',2018Q4,0,0,1
'000200':'1002',2009Q3,0,0,1
'000200':'1002',2009Q4,0,1,0
'000200':'1002',2010Q3,0,1,0
'000200':'1002',2010Q4,0,0,1
'000200':'1002',2011Q1,0,0,2
'000200':'1002',2011Q4,0,0,1
'000200':'1002',2012Q4,0,0,1
'000200':'1002',2013Q4,0,0,1
'000200':'1002',2014Q1,0,0,1
'000200':'1002',2016Q1,0,0,3
'000200':'1002',2016Q2,0,0,1
'000200':'1002',2017Q3,0,1,0
'000200':'1002',2017Q4,0,0,1
'000200':'1002',2018Q1,0,0,1
'000200':'1002',2019Q1,0,1,0
'000200':'1004',2013Q1,0,0,1
'000200':'1004',2013Q3,0,0,2
'000200':'1004',2014Q4,0,0,1
'000200':'1004',2015Q3,0,1,0
'000200':'1004',2016Q2,0,0,1
'000200':'1004',2017Q2,0,0,1
'000200':'1006',2010Q1,0,1,0
'000200':'1006',2011Q2,0,0,1
'000200':'1006',2012Q3,0,0,1
'000200':'1006',2017Q4,0,0,1
'000200':'1006',2018Q2,0,1,0
'000200':'1007',2009Q1,0,4,4
'000200':'1007',2009Q2,0,0,2
'000200':'1007',2009Q3,0,1,5
'000200':'1007',2009Q4,0,1,2
'000200':'1007',2010Q1,0,0,2
'000200':'1007',2010Q2,0,1,6
'000200':'1007',2010Q3,0,2,3
'000200':'1007',2010Q4,0,3,1
'000200':'1007',2011Q1,0,1,1
'000200':'1007',2011Q2,0,3,1
'000200':'1007',2011Q3,0,1,2
'000200':'1007',2011Q4,0,0,4
'000200':'1007',2012Q1,0,5,2
'000200':'1007',2012Q2,0,0,6
'000200':'1007',2012Q3,0,1,1
'000200':'1007',2012Q4,0,0,4
'000200':'1007',2013Q1,0,0,3
'000200':'1007',2013Q2,0,1,1
'000200':'1007',2013Q3,0,0,1
'000200':'1007',2013Q4,0,2,1
'000200':'1007',2014Q1,0,1,0
'000200':'1007',2014Q2,0,1,1
'000200':'1007',2014Q3,0,1,4
'000200':'1007',2014Q4,0,1,2
'000200':'1007',2015Q1,0,1,1
'000200':'1007',2015Q2,0,1,2
'000200':'1007',2015Q3,0,2,1
'000200':'1007',2015Q4,0,2,2
'000200':'1007',2016Q1,0,2,0
'000200':'1007',2016Q2,0,0,1
'000200':'1007',2016Q3,0,3,1
'000200':'1007',2016Q4,0,0,3
'000200':'1007',2017Q1,0,0,7
'000200':'1007',2017Q2,0,0,1
'000200':'1007',2017Q3,0,0,3
'000200':'1007',2017Q4,0,0,7
'000200':'1007',2018Q1,0,0,5
'000200':'1007',2018Q2,0,1,1
'000200':'1007',2018Q3,0,0,2
'000200':'1007',2018Q4,0,1,5
'000200':'1007',2019Q1,0,1,0
'000200':'1008',2008Q4,0,0,1
'000200':'1008',2009Q1,0,2,2
'000200':'1008',2009Q2,0,0,2
'000200':'1008',2009Q3,0,1,2
'000200':'1008',2009Q4,0,1,6
'000200':'1008',2010Q1,0,2,2
'000200':'1008',2010Q2,0,0,2
'000200':'1008',2010Q3,0,0,3
'000200':'1008',2010Q4,0,1,3
'000200':'1008',2011Q1,0,0,1
'000200':'1008',2011Q2,0,0,1
'000200':'1008',2011Q3,0,1,1
'000200':'1008',2011Q4,0,2,1
'000200':'1008',2012Q1,0,0,3
'000200':'1008',2012Q2,0,2,0
'000200':'1008',2012Q4,0,2,0
'000200':'1008',2013Q1,0,1,1
'000200':'1008',2013Q2,0,1,3
'000200':'1008',2013Q3,0,0,2
'000200':'1008',2013Q4,0,1,0
'000200':'1008',2014Q1,0,1,2
'000200':'1008',2014Q3,0,0,1
'000200':'1008',2014Q4,0,1,1
'000200':'1008',2015Q1,0,1,1
'000200':'1008',2015Q2,0,1,1
'000200':'1008',2015Q3,0,1,1
'000200':'1008',2015Q4,0,1,2
'000200':'1008',2016Q1,0,0,2
'000200':'1008',2016Q3,0,1,2
'000200':'1008',2016Q4,0,1,1
'000200':'1008',2017Q2,0,1,6
'000200':'1008',2017Q3,0,0,5
'000200':'1008',2017Q4,0,1,5
'000200':'1008',2018Q1,0,0,2
'000200':'1008',2018Q2,0,0,2
'000200':'1008',2018Q3,0,0,1
'000200':'1008',2018Q4,0,0,3
'000200':'1008',2019Q1,0,0,1
'000200':'1009',2009Q1,0,0,3
'000200':'1009',2009Q2,0,0,2
'000200':'1009',2009Q3,0,0,3
'000200':'1009',2009Q4,0,1,1
'000200':'1009',2010Q1,0,2,1
'000200':'1009',2010Q2,0,1,0
'000200':'1009',2010Q3,0,1,0
'000200':'1009',2010Q4,0,0,1
'000200':'1009',2011Q2,0,2,0
'000200':'1009',2011Q3,0,0,2
'000200':'1009',2011Q4,0,0,1
'000200':'1009',2012Q2,0,1,0
'000200':'1009',2012Q3,0,1,1
'000200':'1009',2012Q4,0,1,1
'000200':'1009',2013Q1,0,0,2
'000200':'1009',2013Q2,0,0,2
'000200':'1009',2013Q3,0,0,1
'000200':'1009',2013Q4,0,0,3
'000200':'1009',2014Q1,0,0,2
'000200':'1009',2014Q2,0,0,1
'000200':'1009',2014Q4,0,0,2
'000200':'1009',2015Q1,0,1,0
'000200':'1009',2015Q2,0,0,2
'000200':'1009',2015Q3,0,1,2
'000200':'1009',2015Q4,0,0,2
'000200':'1009',2016Q1,0,1,3
'000200':'1009',2016Q2,0,0,2
'000200':'1009',2016Q3,0,1,2
'000200':'1009',2016Q4,0,1,0
'000200':'1009',2017Q1,0,1,6
'000200':'1009',2017Q2,0,0,5
'000200':'1009',2017Q3,0,2,1
'000200':'1009',2017Q4,0,0,1
'000200':'1009',2018Q1,0,1,1
'000200':'1009',2018Q2,0,1,1
'000200':'1009',2018Q3,0,0,1
'000200':'1009',2018Q4,0,2,3
'000200':'1010',2009Q1,0,3,5
'000200':'1010',2009Q2,0,1,6
'000200':'1010',2009Q3,0,0,8
'000200':'1010',2009Q4,0,2,6
'000200':'1010',2010Q1,0,3,3
'000200':'1010',2010Q2,0,3,10
'000200':'1010',2010Q3,0,1,6
'000200':'1010',2010Q4,0,2,11
'000200':'1010',2011Q1,0,1,5
'000200':'1010',2011Q2,0,0,8
'000200':'1010',2011Q3,0,2,8
'000200':'1010',2011Q4,0,1,8
'000200':'1010',2012Q1,0,0,3
'000200':'1010',2012Q2,0,1,10
'000200':'1010',2012Q3,0,1,5
'000200':'1010',2012Q4,0,0,11
'000200':'1010',2013Q1,0,2,10
'000200':'1010',2013Q2,0,2,2
'000200':'1010',2013Q3,0,0,7
'000200':'1010',2013Q4,0,1,4
'000200':'1010',2014Q1,0,2,7
'000200':'1010',2014Q2,0,1,5
'000200':'1010',2014Q3,0,0,4
'000200':'1010',2014Q4,0,3,7
'000200':'1010',2015Q1,0,1,9
'000200':'1010',2015Q2,0,1,7
'000200':'1010',2015Q3,0,0,5
'000200':'1010',2015Q4,0,0,9
'000200':'1010',2016Q1,0,1,5
'000200':'1010',2016Q2,0,0,10
'000200':'1010',2016Q3,0,1,4
'000200':'1010',2016Q4,0,2,9
'000200':'1010',2017Q1,0,0,8
'000200':'1010',2017Q2,0,0,4
'000200':'1010',2017Q3,0,1,8
'000200':'1010',2017Q4,0,1,4
'000200':'1010',2018Q1,0,0,10
'000200':'1010',2018Q2,0,1,5
'000200':'1010',2018Q3,0,0,10
'000200':'1010',2018Q4,0,4,20
'000200':'1010',2019Q1,0,0,3
'000200':'2000',2009Q1,0,1,0
'000200':'2000',2009Q3,0,0,1
'000200':'2000',2010Q3,0,1,0
'000200':'2000',2010Q4,0,0,1
'000200':'2000',2014Q2,0,0,2
'000200':'2000',2014Q4,0,0,1
'000200':'2000',2015Q2,0,0,1
'000200':'2000',2018Q3,0,0,1
'000200':'2002',2009Q1,0,0,1
'000200':'2002',2009Q2,0,0,2
'000200':'2002',2009Q3,0,0,6
'000200':'2002',2009Q4,0,0,11
'000200':'2002',2010Q1,0,0,1
'000200':'2002',2010Q2,0,0,4
'000200':'2002',2010Q4,0,0,4
'000200':'2002',2011Q1,0,0,1
'000200':'2002',2011Q2,0,0,3
'000200':'2002',2011Q3,0,0,1
'000200':'2002',2011Q4,0,2,3
'000200':'2002',2012Q1,0,0,3
'000200':'2002',2012Q2,0,0,2
'000200':'2002',2012Q3,0,0,1
'000200':'2002',2012Q4,0,0,4
'000200':'2002',2013Q1,0,0,4
'000200':'2002',2013Q2,0,1,0
'000200':'2002',2013Q3,0,1,3
'000200':'2002',2013Q4,0,1,2
'000200':'2002',2014Q1,0,0,2
'000200':'2002',2014Q2,0,1,2
'000200':'2002',2014Q3,0,0,3
'000200':'2002',2014Q4,0,0,1
'000200':'2002',2015Q1,0,0,3
'000200':'2002',2015Q2,0,0,1
'000200':'2002',2015Q3,0,1,0
'000200':'2002',2016Q2,0,0,2
'000200':'2002',2016Q4,0,0,1
'000200':'2002',2017Q1,0,0,1
'000200':'2002',2017Q3,0,0,1
'000200':'2002',2018Q1,0,0,1
'000200':'2002',2018Q4,0,0,3
'000200':'2003',2009Q1,0,0,1
'000200':'2003',2010Q4,0,0,1
'000200':'2003',2013Q2,0,1,0
'000200':'2003',2013Q3,0,0,1
'000200':'2003',2015Q1,0,0,1
'000200':'2003',2016Q3,0,0,1
'000200':'2003',2017Q4,0,1,0
'000200':'2003',2018Q2,0,0,1
'000200':'2004',2009Q1,0,0,1
'000200':'2004',2013Q2,0,0,1
'000200':'2004',2016Q3,0,0,1
'000200':'2004',2018Q4,0,0,1
'000200':'2005',2009Q3,0,0,1
'000200':'2007',2009Q1,0,1,5
'000200':'2007',2009Q2,0,0,5
'000200':'2007',2009Q3,0,0,8
'000200':'2007',2009Q4,0,1,5
'000200':'2007',2010Q1,0,1,5
'000200':'2007',2010Q2,0,0,3
'000200':'2007',2010Q3,0,2,3
'000200':'2007',2010Q4,0,2,4
'000200':'2007',2011Q1,0,1,5
'000200':'2007',2011Q2,0,0,1
'000200':'2007',2011Q3,0,1,0
'000200':'2007',2011Q4,0,1,3
'000200':'2007',2012Q1,0,0,6
'000200':'2007',2012Q2,0,0,1
'000200':'2007',2012Q3,0,0,3
'000200':'2007',2013Q1,0,0,1
'000200':'2007',2013Q2,0,2,2
'000200':'2007',2013Q4,0,2,1
'000200':'2007',2014Q1,0,0,3
'000200':'2007',2014Q2,0,0,3
'000200':'2007',2014Q3,0,1,3
'000200':'2007',2014Q4,0,0,1
'000200':'2007',2015Q1,0,0,2
'000200':'2007',2015Q2,0,0,4
'000200':'2007',2015Q3,0,0,3
'000200':'2007',2015Q4,0,1,2
'000200':'2007',2016Q1,0,0,3
'000200':'2007',2016Q2,0,0,4
'000200':'2007',2016Q3,0,0,4
'000200':'2007',2016Q4,0,1,4
'000200':'2007',2017Q1,0,0,8
'000200':'2007',2017Q3,0,2,2
'000200':'2007',2017Q4,0,1,6
'000200':'2007',2018Q1,0,2,4
'000200':'2007',2018Q3,0,0,5
'000200':'2007',2018Q4,0,0,5
'000200':'2007',2019Q1,0,0,2
'000200':'2008',2009Q2,0,0,1
'000200':'2008',2009Q3,0,0,1
'000200':'2008',2009Q4,0,0,1
'000200':'2008',2010Q1,0,0,1
'000200':'2008',2010Q2,0,1,1
'000200':'2008',2010Q3,0,1,2
'000200':'2008',2011Q1,0,0,1
'000200':'2008',2011Q3,0,0,1
'000200':'2008',2011Q4,0,0,2
'000200':'2008',2012Q1,0,0,1
'000200':'2008',2012Q2,0,0,1
'000200':'2008',2012Q3,0,0,2
'000200':'2008',2012Q4,0,0,1
'000200':'2008',2013Q2,0,0,2
'000200':'2008',2013Q3,0,0,1
'000200':'2008',2014Q1,0,0,1
'000200':'2008',2014Q2,0,0,1
'000200':'2008',2015Q2,0,0,2
'000200':'2008',2015Q3,0,0,4
'000200':'2008',2015Q4,0,1,2
'000200':'2008',2016Q1,0,0,1
'000200':'2008',2016Q2,0,0,1
'000200':'2008',2017Q2,0,0,1
'000200':'2008',2017Q3,0,0,1
'000200':'2008',2017Q4,0,0,1
'000200':'2008',2018Q2,0,1,0
'000200':'2008',2018Q3,0,0,2
'000200':'2008',2019Q1,0,0,2
'000200':'2009',2009Q2,0,0,2
'000200':'2009',2009Q4,0,0,3
'000200':'2009',2010Q1,0,2,1
'000200':'2009',2010Q3,0,0,2
'000200':'2009',2010Q4,0,0,1
'000200':'2009',2011Q1,0,1,1
'000200':'2009',2011Q2,0,0,1
'000200':'2009',2011Q3,0,0,3
'000200':'2009',2011Q4,0,0,3
'000200':'2009',2012Q1,0,0,1
'000200':'2009',2012Q3,0,0,6
'000200':'2009',2012Q4,0,0,3
'000200':'2009',2013Q1,0,0,1
'000200':'2009',2013Q2,0,1,0
'000200':'2009',2013Q3,0,0,5
'000200':'2009',2013Q4,0,1,2
'000200':'2009',2014Q3,0,0,2
'000200':'2009',2015Q1,0,1,0
'000200':'2009',2015Q3,0,1,2
'000200':'2009',2015Q4,0,0,2
'000200':'2009',2016Q3,0,0,2
'000200':'2009',2016Q4,0,1,1
'000200':'2009',2017Q2,0,0,1
'000200':'2009',2017Q3,0,0,3
'000200':'2009',2017Q4,0,0,2
'000200':'2009',2018Q1,0,2,2
'000200':'2009',2018Q2,0,0,3
'000200':'2009',2018Q3,0,0,3
'000200':'2009',2018Q4,0,0,2
'000200':'2009',2019Q1,0,0,2
'000200':'2010',2010Q3,0,1,0
'000200':'2010',2011Q1,0,0,1
'000200':'2010',2012Q1,0,0,1
'000200':'2012',2008Q4,0,0,1
'000200':'2012',2009Q2,0,0,3
'000200':'2012',2009Q3,0,2,0
'000200':'2012',2009Q4,0,2,2
'000200':'2012',2010Q2,0,1,0
'000200':'2012',2010Q3,0,0,3
'000200':'2012',2011Q1,0,1,1
'000200':'2012',2011Q4,0,1,1
'000200':'2012',2012Q1,0,1,1
'000200':'2012',2012Q2,0,1,1
'000200':'2012',2012Q3,0,1,1
'000200':'2012',2012Q4,0,0,4
'000200':'2012',2013Q2,0,0,2
'000200':'2012',2013Q4,0,0,2
'000200':'2012',2014Q3,0,1,0
'000200':'2012',2014Q4,0,0,2
'000200':'2012',2015Q3,0,0,4
'000200':'2012',2016Q1,0,0,2
'000200':'2012',2016Q2,0,1,0
'000200':'2012',2016Q3,0,2,2
'000200':'2012',2016Q4,0,1,0
'000200':'2012',2017Q1,0,0,1
'000200':'2012',2017Q2,0,1,0
'000200':'2012',2017Q3,0,2,0
'000200':'2012',2017Q4,0,0,2
'000200':'2012',2018Q2,0,0,2
'000200':'2013',2009Q1,0,1,0
'000200':'2013',2009Q2,0,0,1
'000200':'2013',2009Q4,0,0,1
'000200':'2013',2011Q1,0,0,1
'000200':'2013',2012Q3,0,0,1
'000200':'2013',2013Q2,0,0,1
'000200':'2013',2014Q1,0,1,0
'000200':'2013',2014Q4,0,0,1
'000200':'2013',2015Q1,0,0,1
'000200':'2013',2015Q4,0,0,1
'000200':'2013',2016Q4,0,0,1
'000200':'2013',2017Q3,0,0,1
'000200':'2013',2018Q1,0,0,1
'000200':'2013',2018Q3,0,0,1
'000200':'2014',2009Q1,0,1,2
'000200':'2014',2009Q2,0,1,0
'000200':'2014',2009Q3,0,1,1
'000200':'2014',2010Q1,0,0,3
'000200':'2014',2010Q3,0,0,1
'000200':'2014',2010Q4,0,0,1
'000200':'2014',2011Q3,0,0,1
'000200':'2014',2011Q4,0,0,1
'000200':'2014',2012Q1,0,0,1
'000200':'2014',2012Q2,0,0,1
'000200':'2014',2012Q3,0,0,2
'000200':'2014',2012Q4,0,0,1
'000200':'2014',2013Q1,0,0,2
'000200':'2014',2013Q2,0,0,1
'000200':'2014',2013Q3,0,0,1
'000200':'2014',2014Q1,0,0,1
'000200':'2014',2014Q2,0,0,1
'000200':'2014',2014Q3,0,0,3
'000200':'2014',2015Q4,0,1,0
'000200':'2014',2016Q1,0,0,2
'000200':'2014',2016Q3,0,0,1
'000200':'2014',2016Q4,0,0,2
'000200':'2014',2017Q2,0,0,2
'000200':'2014',2018Q1,0,0,3
'000200':'2014',2018Q2,0,1,0
'000200':'2014',2018Q3,0,1,4
'000200':'2014',2018Q4,0,0,1
'000200':'2015',2009Q1,0,0,3
'000200':'2015',2009Q2,0,0,3
'000200':'2015',2009Q3,0,0,1
'000200':'2015',2009Q4,0,1,6
'000200':'2015',2010Q1,0,0,2
'000200':'2015',2010Q2,0,1,4
'000200':'2015',2010Q3,0,0,6
'000200':'2015',2010Q4,0,0,3
'000200':'2015',2011Q1,0,1,2
'000200':'2015',2011Q2,0,3,3
'000200':'2015',2011Q3,0,0,5
'000200':'2015',2011Q4,0,1,0
'000200':'2015',2012Q1,0,1,5
'000200':'2015',2012Q2,0,1,5
'000200':'2015',2012Q3,0,1,1
'000200':'2015',2012Q4,0,0,3
'000200':'2015',2013Q1,0,1,3
'000200':'2015',2013Q3,0,1,4
'000200':'2015',2013Q4,0,1,3
'000200':'2015',2014Q1,0,1,1
'000200':'2015',2014Q2,0,0,5
'000200':'2015',2014Q3,0,2,0
'000200':'2015',2014Q4,0,1,2
'000200':'2015',2015Q1,0,0,2
'000200':'2015',2015Q2,0,2,0
'000200':'2015',2015Q3,0,2,3
'000200':'2015',2015Q4,0,1,1
'000200':'2015',2016Q1,0,0,2
'000200':'2015',2016Q3,0,1,0
'000200':'2015',2016Q4,0,0,3
'000200':'2015',2017Q1,0,0,3
'000200':'2015',2017Q2,0,0,4
'000200':'2015',2017Q3,0,0,3
'000200':'2015',2017Q4,0,0,2
'000200':'2015',2018Q1,0,0,1
'000200':'2015',2018Q4,0,0,2
'000200':'2015',2019Q1,0,0,1
'000200':'3000',2009Q2,0,0,1
'000200':'3000',2010Q1,0,1,0
'000200':'3000',2011Q2,0,1,0
'000200':'3000',2011Q3,0,0,1
'000200':'3000',2011Q4,0,0,1
'000200':'3000',2012Q3,0,0,2
'000200':'3000',2012Q4,0,2,0
'000200':'3000',2013Q3,0,1,0
'000200':'3000',2014Q1,0,0,1
'000200':'3000',2018Q1,0,0,1
'000200':'3000',2018Q3,0,0,2
'000200':'3000',2018Q4,0,0,1
'000200':'3001',2009Q2,0,0,1
'000200':'3001',2009Q3,0,0,1
'000200':'3001',2009Q4,0,0,1
'000200':'3001',2010Q3,0,0,2
'000200':'3001',2012Q1,0,0,1
'000200':'3001',2013Q1,0,0,1
'000200':'3001',2013Q2,0,0,1
'000200':'3001',2014Q3,0,0,2
'000200':'3001',2015Q3,0,0,1
'000200':'3001',2016Q1,0,0,2
'000200':'3001',2016Q4,0,2,0
'000200':'3001',2017Q4,0,0,1
'000200':'3001',2018Q1,0,0,1
'000200':'3001',2018Q2,0,1,1
'000200':'3002',2009Q1,0,0,1
'000200':'3002',2010Q1,0,0,1
'000200':'3002',2011Q4,0,0,1
'000200':'3002',2012Q2,0,0,1
'000200':'3002',2012Q3,0,0,1
'000200':'3002',2013Q3,0,0,1
'000200':'3002',2013Q4,0,0,1
'000200':'3002',2014Q1,0,0,1
'000200':'3002',2014Q4,0,2,0
'000200':'3002',2016Q4,0,0,1
'000200':'3002',2017Q4,0,1,0
'000200':'3002',2018Q2,0,0,1
'000200':'3002',2019Q1,0,0,1
'000200':'3003',2009Q1,0,1,0
'000200':'3003',2009Q2,0,1,1
'000200':'3003',2009Q3,0,0,1
'000200':'3003',2009Q4,0,1,2
'000200':'3003',2010Q1,0,1,2
'000200':'3003',2010Q3,0,1,1
'000200':'3003',2010Q4,0,0,3
'000200':'3003',2011Q1,0,1,0
'000200':'3003',2011Q2,0,0,2
'000200':'3003',2011Q3,0,0,2
'000200':'3003',2011Q4,0,0,1
'000200':'3003',2012Q1,0,0,1
'000200':'3003',2012Q2,0,2,0
'000200':'3003',2012Q3,0,1,2
'000200':'3003',2012Q4,0,0,1
'000200':'3003',2013Q4,0,0,1
'000200':'3003',2014Q1,0,1,0
'000200':'3003',2014Q4,0,1,0
'000200':'3003',2015Q1,0,0,1
'000200':'3003',2015Q2,0,0,2
'000200':'3003',2015Q3,0,0,1
'000200':'3003',2016Q1,0,0,2
'000200':'3003',2016Q3,0,1,0
'000200':'3003',2017Q1,0,0,1
'000200':'3003',2017Q4,0,0,1
'000200':'3003',2018Q1,0,0,1
'000200':'3003',2018Q2,0,0,1
'000200':'3003',2018Q3,0,0,2
'000200':'3003',2018Q4,0,0,1
'000200':'3004',2009Q4,0,0,1
'000200':'3004',2010Q1,0,1,0
'000200':'3004',2010Q2,0,1,0
'000200':'3004',2010Q4,0,0,1
'000200':'3004',2011Q2,0,0,1
'000200':'3004',2013Q1,0,0,2
'000200':'3004',2013Q2,0,1,0
'000200':'3004',2014Q1,0,0,1
'000200':'3004',2014Q4,0,0,1
'000200':'3004',2016Q4,0,1,0
'000200':'3004',2018Q2,0,0,1
'000200':'3005',2009Q1,0,1,1
'000200':'3005',2009Q2,0,0,1
'000200':'3005',2009Q3,0,1,1
'000200':'3005',2010Q1,0,0,3
'000200':'3005',2010Q3,0,1,0
'000200':'3005',2010Q4,0,0,1
'000200':'3005',2011Q1,0,2,0
'000200':'3005',2011Q2,0,0,1
'000200':'3005',2012Q3,0,2,1
'000200':'3005',2013Q1,0,0,2
'000200':'3005',2013Q2,0,0,1
'000200':'3005',2013Q3,0,0,1
'000200':'3005',2014Q2,0,0,1
'000200':'3005',2015Q2,0,0,1
'000200':'3005',2016Q3,0,0,1
'000200':'3005',2017Q3,0,3,1
'000200':'3005',2017Q4,0,0,1
'000200':'3005',2018Q2,0,1,1
'000200':'3005',2018Q3,0,0,2
'000200':'3005',2018Q4,0,0,1
'000200':'3006',2008Q4,0,1,0
'000200':'3006',2009Q1,0,1,0
'000200':'3006',2009Q2,0,1,0
'000200':'3006',2010Q3,0,0,1
'000200':'3006',2011Q1,0,0,2
'000200':'3006',2011Q2,0,0,2
'000200':'3006',2013Q2,0,0,1
'000200':'3006',2014Q1,0,0,2
'000200':'3006',2017Q1,0,0,1
'000200':'3006',2017Q3,0,0,1
'000200':'3006',2018Q2,0,0,2
'000200':'3006',2018Q4,0,0,1
'000200':'3007',2010Q4,0,0,1
'000200':'3007',2013Q4,0,0,1
'000200':'3007',2017Q3,0,0,1
'000200':'4000',2009Q1,0,0,1
'000200':'4000',2009Q2,0,1,0
'000200':'4000',2009Q3,0,1,1
'000200':'4000',2009Q4,0,0,2
'000200':'4000',2010Q3,0,0,2
'000200':'4000',2010Q4,0,0,1
