Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190250347,2019-01-25,2019-01-25,0459,2019-01-25,0530,105,,,1220 GARDENIA ST NW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Hunter Hills,K,33.755670000000002,-84.427289999999999
190250369,2019-01-25,2019-01-24,1800,2019-01-25,0530,608,,,470 STERLING ST NE,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Candler Park,N,33.767150000000001,-84.344920000000002
190250487,2019-01-25,2019-01-24,1945,2019-01-25,0730,213,APT,537,1845 PIEDMONT AVE NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.806460000000001,-84.366650000000007
190250657,2019-01-25,2019-01-24,2100,2019-01-25,0950,304,,,56 ORMOND ST SW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Peoplestown,V,33.731580000000001,-84.389750000000006
190250671,2019-01-25,2019-01-25,0930,2019-01-25,1000,304,,,180 UNIVERSITY AVE SW ,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Pittsburgh,V,33.721640000000001,-84.393749999999997
190250707,2019-01-25,2019-01-25,0800,2019-01-25,0930,411,,,2442 MAXWELL DR SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.691310000000001,-84.482730000000004
190251156,2019-01-25,2019-01-22,2030,2019-01-22,2030,303,,,656 PRYOR ST SW,Evening Watch,3,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.736989999999999,-84.394379999999998
190251159,2019-01-25,2019-01-25,0125,2019-01-25,0126,211,,,57 PEACHTREE HILLS AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Peachtree Hills,B,33.817549999999997,-84.386449999999996
190251161,2019-01-25,2019-01-24,2300,2019-01-25,1200,211,,,563 BROADVIEW PL NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.8217,-84.364919999999998
190251317,2019-01-25,2019-01-25,1500,2019-01-25,1545,203,,,1356 ENGLISH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.793309999999998,-84.420670000000001
190251745,2019-01-25,2019-01-25,1800,2019-01-25,1927,209,,,3850 ROSWELL RD NE,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,East Chastain Park,B,33.859879999999997,-84.381559999999993
190251904,2019-01-25,2019-01-25,2045,2019-01-25,2120,207,,,1587 HOWELL MILL RD NW,Morning Watch,21,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.798349999999999,-84.415750000000003
190252010,2019-01-25,2019-01-25,2100,2019-01-25,2213,504,,,768 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.773310000000002,-84.404030000000006
190252019,2019-01-25,2019-01-24,1700,2019-01-24,2200,203,,,1738 MACARTHUR BLVD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.81326,-84.444800000000001
190252029,2019-01-25,2019-01-25,2115,2019-01-25,2230,203,,,1133 HUFF RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.78978,-84.425569999999993
190252048,2019-01-25,2019-01-25,1948,2019-01-25,2200,505,,,893 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.77901,-84.384029999999996
190252058,2019-01-25,2019-01-25,2130,2019-01-25,2245,203,,,1108 OLD CHATTAHOOCHEE AVE NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.799979999999998,-84.423940000000002
190252150,2019-01-25,2019-01-25,2210,2019-01-25,2350,509,,,126 BAKER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762549999999997,-84.383279999999999
190250663,2019-01-25,2019-01-25,0930,2019-01-25,0945,111,,438,3088 MIDDLETON RD NW,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,,I,33.75224,-84.490459999999999
190251024,2019-01-25,2018-12-15,1200,2019-01-17,1200,208,,,3315 ROSWELL RD NE @BUCKHEAD PLAZA APTS,Day Watch,26,LARCENY-NON VEHICLE,0670,2308,Buckhead Forest,B,33.845579999999998,-84.380070000000003
190251088,2019-01-25,2019-01-25,1328,2019-01-25,1358,208,,,3330 PIEDMONT RD NE @Multiple,Day Watch,,LARCENY-NON VEHICLE,0670,2308,Buckhead Forest,B,33.845640000000003,-84.374619999999993
190251298,2019-01-25,2019-01-24,1336,2019-01-24,1336,406,,,554 CATIVO DR SW,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Peyton Forest,I,33.741160000000001,-84.472650000000002
190251983,2019-01-25,2019-01-25,0000,2019-01-25,0300,206,,,3161 MAPLE DR NE,Morning Watch,18,LARCENY-NON VEHICLE,0690,2399,Buckhead Village,B,33.841630000000002,-84.371870000000001
190250252,2019-01-25,2019-01-25,0100,2019-01-25,0300,207,,,1715 NORTHSIDE DR NW,Morning Watch,3,AUTO THEFT,0710,2404,Loring Heights,E,33.801810000000003,-84.4071
190250268,2019-01-25,2019-01-25,0300,2019-01-25,0336,303,,,906 ADAMSON ST SW,Morning Watch,29,AUTO THEFT,0710,2404,Mechanicsville,V,33.730040000000002,-84.39555
190250380,2019-01-25,2019-01-25,0400,2019-01-25,0550,311,,,2828 DEARWOOD DR SW,Day Watch,20,AUTO THEFT,0710,2404,Hammond Park,X,33.677700000000002,-84.404240000000001
190250458,2019-01-25,2019-01-24,2330,2019-01-25,0030,201,,341,2788 DEFOORS FERRY RD NW,Morning Watch,18,AUTO THEFT,0710,2404,,C,33.82114,-84.447130000000001
190250739,2019-01-25,2019-01-24,2200,2019-01-25,1031,605,,10,351 CHEROKEE AVE SE,Day Watch,26,AUTO THEFT,0710,2404,Grant Park,W,33.745150000000002,-84.373490000000004
190251078,2019-01-25,2019-01-25,1353,2019-01-25,1353,212,,,1155 LAVISTA RD NE,Evening Watch,26,AUTO THEFT,0710,2404,Lindridge/Martin Manor,F,33.817430000000002,-84.350999999999999
190251151,2019-01-25,2019-01-25,1406,2019-01-25,1407,204,,,2115 DEE DEE MUSE LN NW,Evening Watch,20,AUTO THEFT,0710,2404,Underwood Hills,D,33.813020000000002,-84.426339999999996
190251654,2019-01-25,2019-01-25,1838,2019-01-25,1838,213,,,1836 ROCKRIDGE PL NE,Evening Watch,20,AUTO THEFT,0710,2404,Piedmont Heights,F,33.805289999999999,-84.373559999999998
190250362,2019-01-25,2019-01-25,0523,2019-01-25,0523,603,,,689 BOULEVARD NE,Morning Watch,23,LARCENY-NON VEHICLE,0630,2303,Old Fourth Ward,M,33.773510000000002,-84.370490000000004
190250710,2019-01-25,2019-01-25,1010,2019-01-25,1016,303,,,180 RALPH D ABERNATHY BLVD SW,Day Watch,23,LARCENY-NON VEHICLE,0630,2303,Mechanicsville,V,33.736559999999997,-84.39376
190251092,2019-01-25,2019-01-25,1400,2019-01-25,1514,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,99,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190251179,2019-01-25,2019-01-25,1442,2019-01-25,1515,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
190251207,2019-01-25,2019-01-25,1445,2019-01-25,1455,211,,,2539 PIEDMONT RD NE @TARGET - PIEDMONT,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lindbergh/Morosgo,B,33.82403,-84.363280000000003
190251510,2019-01-25,2019-01-25,1639,2019-01-25,1640,208,,,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,North Buckhead,B,33.849110000000003,-84.370750000000001
190251527,2019-01-25,2019-01-25,1730,2019-01-25,1735,204,,,1801 HOWELL MILL RD NW,Evening Watch,7,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
190251933,2019-01-25,2019-01-25,2126,2019-01-25,2300,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Morning Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
190250854,2019-01-25,2019-01-25,1100,2019-01-25,1130,110,,,2421 2ND ST NW,Day Watch,13,AUTO THEFT,0720,2424,Scotts Crossing,G,33.80283,-84.467429999999993
190250824,2019-01-25,2019-01-25,1059,2019-01-25,1103,103,,D-538,800 W MARIETTA ST NW,Day Watch,26,AGG ASSAULT,0410,1314,English Avenue,L,33.78022,-84.415139999999994
190251103,2019-01-25,2019-01-25,1400,2019-01-25,1405,109,,,2288 HILL ST NW,Day Watch,20,AGG ASSAULT,0410,1314,Center Hill,J,33.77975,-84.462999999999994
190250523,2019-01-25,2019-01-24,2345,2019-01-25,0700,611,,,194 E LAKE DR SE,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,East Lake,O,33.747489999999999,-84.302059999999997
190250587,2019-01-25,2019-01-24,2300,2019-01-25,0854,402,,,728 CASCADE AVE SW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,West End,T,33.735480000000003,-84.436139999999995
190250902,2019-01-25,2019-01-25,1045,2019-01-25,1205,113,,717,1212 JAMES JACKSON PKWY NW,Day Watch,26,BURGLARY-RESIDENCE,0511,2202,Monroe Heights,G,33.793329999999997,-84.474159999999998
190251032,2019-01-25,2019-01-25,1315,2019-01-25,1325,411,,S-5,3200 STONE RD SW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Greenbriar,R,33.669699999999999,-84.494029999999995
190251893,2019-01-25,2019-01-25,1230,2019-01-25,2100,203,,,2005 SPINK ST NW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Riverside,D,33.81026,-84.468649999999997
190252121,2019-01-25,2019-01-25,2100,2019-01-25,2330,101,,2506,369 MCDANIEL ST SW,Morning Watch,26,BURGLARY-RESIDENCE,0511,2202,The Villages at Castleberry Hill,T,33.745049999999999,-84.405230000000003
190250969,2019-01-25,2019-01-24,1700,2019-01-25,0715,103,,,546 GRIFFIN ST NW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,English Avenue,L,33.769489999999998,-84.411410000000004
190251965,2019-01-25,2019-01-25,1925,2019-01-25,2125,208,,1416,707 PARK AVE NE,Morning Watch,26,BURGLARY-RESIDENCE,0521,2204,North Buckhead,B,33.854959999999998,-84.361369999999994
190252134,2019-01-25,2019-01-25,2330,2019-01-25,2340,202,,,205 PINELAND RD NW,Morning Watch,20,BURGLARY-RESIDENCE,0521,2204,Chastain Park,A,33.86692,-84.394260000000003
190250263,2019-01-25,2019-01-25,0330,2019-01-25,0331,508,,,320 PEACHTREE ST NE,Morning Watch,21,BURGLARY-NONRES,0512,2203,Downtown,M,33.763330000000003,-84.387020000000007
190250847,2019-01-25,2019-01-24,1700,2019-01-25,0715,103,,,548 GRIFFIN ST NW,Unknown,20,BURGLARY-NONRES,0512,2203,English Avenue,L,33.769649999999999,-84.411410000000004
190250771,2019-01-25,2019-01-25,1000,2019-01-25,1103,407,,,275 BOULDER PARK LN SW,Day Watch,20,BURGLARY-RESIDENCE,0531,2202A,Adamsville,H,33.751150000000003,-84.503879999999995
190260508,2019-01-26,2019-01-26,0430,2019-01-26,0445,405,,,2310 MARTIN L KING JR DR SW,Morning Watch,8,BURGLARY-NONRES,0512,2203,Florida Heights,I,33.75121,-84.465440000000001
190261066,2019-01-26,2019-01-24,1300,2019-01-26,1232,409,,,1401 ADAMS DR SW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,Cascade Heights,I,33.717309999999998,-84.487110000000001
190260042,2019-01-26,2019-01-25,1215,2019-01-26,0000,207,,,1888 EMERY ST NW,Morning Watch,20,BURGLARY-RESIDENCE,0511,2202,Wildwood (NPU-C),C,33.807009999999998,-84.414439999999999
190260329,2019-01-26,2019-01-26,0300,2019-01-26,0304,107,,,2041 JOSEPH E BOONE BLVD NW,Morning Watch,20,AGG ASSAULT,0410,1314,Grove Park,J,33.7639,-84.45411
190261237,2019-01-26,2019-01-26,1355,2019-01-26,1400,203,,,2331 BOLTON RD NW,Day Watch,,AGG ASSAULT,0410,1314,Bolton,D,33.819090000000003,-84.461789999999993
190261028,2019-01-26,2019-01-26,1200,2019-01-26,1211,411,,N,3200 STONE RD SW,Day Watch,26,ROBBERY-PEDESTRIAN,0311,1204,Greenbriar,R,33.669699999999999,-84.494029999999995
190260984,2019-01-26,2019-01-26,1150,2019-01-26,1154,104,,,1690 BROWNING ST NW,Day Watch,20,AGG ASSAULT,0430,1315,Mozley Park,K,33.752279999999999,-84.442369999999997
190262175,2019-01-26,2019-01-26,2300,2019-01-26,2300,108,,,2190 VERBENA ST ST SW,Morning Watch,26,AGG ASSAULT,0420,1315K,Dixie Hills,J,33.755099999999999,-84.460139999999996
190260895,2019-01-26,2019-01-26,1100,2019-01-26,1115,102,,,835 MARTIN LUTHER KING JR DR NW ,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
190261069,2019-01-26,2019-01-26,1215,2019-01-26,1232,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190261398,2019-01-26,2019-01-26,1546,2019-01-26,1546,609,,,1275 CAROLINE ST NE,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756839999999997,-84.346100000000007
190261542,2019-01-26,2019-01-26,1630,2019-01-26,1640,603,,,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Old Fourth Ward,M,33.770670000000003,-84.380229999999997
190261971,2019-01-26,2019-01-26,2020,2019-01-26,2041,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190262059,2019-01-26,2019-01-26,2107,2019-01-26,2123,107,,,2045 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Grove Park,J,33.7774,-84.45214
190260848,2019-01-26,2019-01-26,1030,2019-01-26,1049,409,,,2275 COUNTRY CLUB LN SW,Day Watch,13,AUTO THEFT,0710,2404,Southwest,R,33.693669999999997,-84.49633
190260876,2019-01-26,2019-01-26,0001,2019-01-26,1102,105,,,255 HOLLY RD NW,Morning Watch,20,AUTO THEFT,0710,2404,Hunter Hills,K,33.762320000000003,-84.437460000000002
190260920,2019-01-26,2019-01-26,1100,2019-01-26,1118,308,,,854 MIDWAY ST SE,Day Watch,20,AUTO THEFT,0710,2404,Leila Valley,Z,33.69014,-84.361660000000001
190261479,2019-01-26,2019-01-25,1800,2019-01-26,1619,411,,,2649 THE FONTAINEBLEAU SW,Evening Watch,20,AUTO THEFT,0710,2404,Greenbriar,R,33.68347,-84.488529999999997
190261595,2019-01-26,2019-01-26,1700,2019-01-26,1708,208,,,3232 PEACHTREE RD NE,Day Watch,13,AUTO THEFT,0710,2404,Buckhead Forest,B,33.84413,-84.374089999999995
190261834,2019-01-26,2019-01-26,1720,2019-01-26,1740,409,,,2674 CAMPBELLTON RD SW ,Morning Watch,7,AUTO THEFT,0710,2404,Campbellton Road,R,33.702089999999998,-84.475679999999997
190261890,2019-01-26,2019-01-26,2000,2019-01-26,2030,204,,,1790 HOWELL MILL RD NW,Morning Watch,23,AUTO THEFT,0710,2404,Underwood Hills,D,33.803519999999999,-84.414550000000006
190262091,2019-01-26,2019-01-26,2138,2019-01-26,2138,101,,,202 ELM ST SW,Evening Watch,,AUTO THEFT,0710,2404,Atlanta University Center,T,33.74933,-84.409350000000003
190262305,2019-01-26,2019-01-26,1930,2019-01-26,2325,307,,,1657 LAKEWOOD AVE SE,Morning Watch,13,AUTO THEFT,0710,2404,Lakewood Heights,Y,33.708979999999997,-84.380359999999996
190260736,2019-01-26,2019-01-26,0018,2019-01-26,0936,510,RM,434,165 COURTLAND ST NE,Morning Watch,14,LARCENY-NON VEHICLE,0690,2399,Downtown,M,33.758920000000003,-84.384100000000004
190261974,2019-01-26,2019-01-26,0800,2019-01-26,2000,307,,,1800 BOND DR SW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Betmar LaVilla,Y,33.70731,-84.401759999999996
190260202,2019-01-26,2019-01-26,0148,2019-01-26,0149,103,,8,882 FOX ST NW,Morning Watch,20,ROBBERY-RESIDENCE,0325,1208K,English Avenue,L,33.772089999999999,-84.41619
190260090,2019-01-26,2018-01-23,1700,2019-01-26,0100,104,,,1138 SELLS AVE SW,Morning Watch,20,LARCENY-NON VEHICLE,0670,2308,West End,T,33.745040000000003,-84.424930000000003
190260455,2019-01-26,2019-01-26,0523,2019-01-26,0523,603,,,400 MERRITTS AVE NE @BEDFORD PINE PARK,Morning Watch,99,LARCENY-NON VEHICLE,0670,2308,Old Fourth Ward,M,33.769010000000002,-84.374440000000007
190260083,2019-01-26,2019-01-25,2347,2019-01-26,0005,508,,,346 TED TURNER DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.764110000000002,-84.389089999999996
190260112,2019-01-26,2019-01-25,2330,2019-01-26,0045,510,,,43 JESSE HILL JR DR NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.75582,-84.380129999999994
190260234,2019-01-26,2019-01-26,0115,2019-01-26,0200,504,,,300 MILLS ST NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.765259999999998,-84.397189999999995
190260240,2019-01-26,2019-01-25,2300,2019-01-26,0200,507,,,460 LARKIN ST SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.747889999999998,-84.402929999999998
190260326,2019-01-26,2019-01-26,0100,2019-01-26,0300,303,,,683 PRYOR ST SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.736159999999998,-84.394949999999994
190260459,2019-01-26,2019-01-25,1900,2019-01-25,2300,111,APT,108,3133 HICKMAN DR NW,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,,I,33.754890000000003,-84.48948
190260619,2019-01-26,2019-01-25,2045,2019-01-26,0800,507,,,186 NORTHSIDE DR SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.749519999999997,-84.40352
190260739,2019-01-26,2019-01-25,2100,2019-01-25,2300,205,,,1950 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Wildwood (NPU-C),C,33.80838,-84.413560000000004
190260745,2019-01-26,2019-01-25,2100,2019-01-26,0930,409,,26A,3041 LANDRUM DR SW,Unknown,26,LARCENY-FROM VEHICLE,0640,2305,Southwest,R,33.706490000000002,-84.487819999999999
190260793,2019-01-26,2019-01-26,0950,2019-01-26,1015,604,,,40 DANIEL ST SE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.753230000000002,-84.370559999999998
190260896,2019-01-26,2019-01-25,2355,2019-01-26,0015,406,,,1265 SPRINGHOUSE LANE SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Audobon Forest,I,33.72128,-84.475160000000002
190261029,2019-01-26,2019-01-26,1045,2019-01-26,1200,102,,,128 VINE ST NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Vine City,L,33.75817,-84.40795
190261035,2019-01-26,2019-01-25,2130,2019-01-25,2200,203,,,1738 MACARTHUR BLVD NW,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.81326,-84.444800000000001
190261099,2019-01-26,2019-01-26,0000,2019-01-26,0600,407,,315,3724 MARTIN L KING JR DR SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Adamsville,H,33.764609999999998,-84.510270000000006
190261179,2019-01-26,2019-01-25,2000,2019-01-26,2200,602,,,664 SEMINOLE AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Poncey-Highland,N,33.772860000000001,-84.351640000000003
190261191,2019-01-26,2019-01-26,0950,2019-01-26,1300,208,,,3340 PEACHTREE RD NE @TOWER PLACE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.847430000000003,-84.370890000000003
190261222,2019-01-26,2019-01-26,1300,2019-01-26,1330,102,,,835 MARTIN LUTHER KING JR DR NW ,Day Watch,12,LARCENY-FROM VEHICLE,0640,2305,Vine City,L,33.755040000000001,-84.414569999999998
190261348,2019-01-26,2019-01-26,1130,2019-01-26,1330,608,,,592 HARDENDORF AVE NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Lake Claire,N,33.770359999999997,-84.332139999999995
190261397,2019-01-26,2019-01-25,1900,2019-01-25,2330,606,,,180 CARROLL ST SE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Cabbagetown,N,33.74962,-84.367909999999995
190261688,2019-01-26,2019-01-26,1822,2019-01-26,1900,411,,,3160 GREENBRIAR PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.685929999999999,-84.496849999999995
190261889,2019-01-26,2019-01-26,1937,2019-01-26,1953,509,,,303 COURTLAND ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762720000000002,-84.383809999999997
190261926,2019-01-26,2019-01-26,1700,2019-01-26,2000,101,,,130 LAWSHE ST,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,The Villages at Castleberry Hill,T,33.746870000000001,-84.409829999999999
190262050,2019-01-26,2019-01-26,2045,2019-01-26,2115,608,,,437 MORELAND AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ormewood Park,W,33.742240000000002,-84.349339999999998
190262238,2019-01-26,2019-01-25,2345,2019-01-26,0130,212,,,2004 ROCKLEDGE RD NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.80988,-84.364829999999998
190260853,2019-01-26,2019-01-26,1051,2019-01-26,1051,401,,,824 RALPH D ABERNATHY BLVD SW,Day Watch,24,LARCENY-NON VEHICLE,0620,2302,West End,T,33.737920000000003,-84.414730000000006
190270011,2019-01-27,2019-01-26,2304,2019-01-26,2358,501,,,398 14TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.78593,-84.40025
190270072,2019-01-27,2019-01-26,2000,2019-01-27,0000,507,,,256 WALKER ST SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.74738,-84.402659999999997
190270090,2019-01-27,2019-01-27,0032,2019-01-27,0032,512,,,257 TRINITY AVE SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.750810000000001,-84.39631
190270133,2019-01-27,2019-01-26,1600,2019-01-27,0051,508,,,255 BAKER ST ,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.763869999999997,-84.394769999999994
190270164,2019-01-27,2019-01-27,0045,2019-01-27,0105,204,,,1790 HOWELL MILL RD NW,Morning Watch,23,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.803519999999999,-84.414550000000006
190270191,2019-01-27,2019-01-27,0050,2019-01-27,0120,509,,,345 COURTLAND ST NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76482,-84.383989999999997
190270276,2019-01-27,2019-01-27,0100,2019-01-27,0215,211,,,2452 MOROSGO WAY NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.822949999999999,-84.365589999999997
190270382,2019-01-27,2019-01-26,1745,2019-01-27,0345,403,,,1247 BYEWOOD LN SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.718029999999999,-84.429810000000003
190270408,2019-01-27,2019-01-27,0230,2019-01-27,0400,607,,,1296 MORELAND AVE SE,Morning Watch,3,LARCENY-FROM VEHICLE,0640,2305,,,33.714359999999999,-84.346310000000003
190270520,2019-01-27,2019-01-27,0700,2019-01-27,0712,208,,,3242 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.842860000000002,-84.372910000000005
190270609,2019-01-27,2019-01-26,2220,2019-01-27,0300,606,,,970 GLENWOOD PARK DR SE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ormewood Park,W,33.742600000000003,-84.355789999999999
190270614,2019-01-27,2019-01-26,2145,2019-01-27,0830,412,,,1961 VALLEY RIDGE DRIVE SW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Heritage Valley,P,33.702129999999997,-84.502449999999996
190270618,2019-01-27,2019-01-26,2000,2019-01-27,0814,412,,,1985 SAND DOLLAR COURT SW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Sandlewood Estates,P,33.701610000000002,-84.542159999999996
190270751,2019-01-27,2019-01-27,0000,2019-01-27,1021,502,,616,1270 SPRING ST NW,Morning Watch,26,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.78904,-84.389399999999995
190270830,2019-01-27,2019-01-27,1000,2019-01-27,1115,203,,,1092 HUFF RD,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.789099999999998,-84.424170000000004
190270963,2019-01-27,2019-01-26,2100,2019-01-27,1100,407,,120,405 FAIRBURN RD SW,Day Watch,26,LARCENY-FROM VEHICLE,0640,2305,Wildwood (NPU-H),H,33.743670000000002,-84.509590000000003
